TITLE,
DATA TYPE,INFRARED SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,25/06/19
TIME,12:22:06
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.482117
XUNITS,1/CM
YUNITS,ABSORBANCE
FIRSTX,  399.6748
LASTX, 4000.1226
NPOINTS,    7469
FIRSTY,     0.01261
MAXY,     0.39615
MINY,    -0.01625
XYDATA
848.5255,0.0458734
849.0076,0.0434265
849.4897,0.0412987
849.9718,0.0396602
850.4539,0.0385862
850.9360,0.0380121
851.4182,0.0377601
851.9003,0.0376297
852.3824,0.0374969
852.8645,0.0373544
853.3466,0.0372664
853.8287,0.0372776
854.3109,0.0373486
854.7930,0.0373673
855.2751,0.0372212
855.7572,0.0368716
856.2393,0.0363735
856.7214,0.0358387
857.2036,0.0353762
857.6857,0.0350527
858.1678,0.0348838
858.6499,0.0348416
859.1320,0.0348619
859.6141,0.0348553
860.0963,0.0347364
860.5784,0.0344684
861.0605,0.0340945
861.5426,0.033722
862.0247,0.0334571
862.5068,0.0333306
862.9890,0.0332738
863.4711,0.0331644
863.9532,0.0329112
864.4353,0.0325091
864.9174,0.0320235
865.3995,0.0315218
865.8817,0.0310125
866.3638,0.0304462
866.8459,0.0297787
867.3280,0.0290425
867.8101,0.0283677
868.2922,0.027935
868.7744,0.0278966
869.2565,0.0283195
869.7386,0.0291803
870.2207,0.0303947
870.7028,0.0318451
871.1849,0.0333803
871.6671,0.0347982
872.1492,0.0358452
872.6313,0.0362553
873.1134,0.0358232
873.5955,0.034475
874.0776,0.0323001
874.5598,0.0295296
875.0419,0.0264709
875.5240,0.0234223
876.0061,0.0205983
876.4882,0.0180875
876.9703,0.0158618
877.4525,0.0138331
877.9346,0.0119276
878.4167,0.0101357
878.8988,0.00850496
879.3809,0.007082
879.8630,0.00584934
880.3452,0.00471124
880.8273,0.00354743
881.3094,0.00230093
881.7915,0.0010351
882.2736,-8.68667E-005
882.7557,-0.000892745
883.2379,-0.00130406
883.7200,-0.00138337
884.2021,-0.00129734
884.6842,-0.00122261
885.1663,-0.00125399
885.6484,-0.00136687
886.1306,-0.00144871
886.6127,-0.0013741
887.0948,-0.00112824
887.5769,-0.000729317
888.0590,-0.000240838
888.5411,0.000217802
889.0233,0.000576195
889.5054,0.000852813
889.9875,0.00114944
890.4696,0.00160193
890.9517,0.00231122
891.4338,0.00328994
891.9160,0.00445333
892.3981,0.00565909
892.8802,0.00677273
893.3623,0.00772132
893.8444,0.0085076
894.3265,0.0091833
894.8087,0.00980602
895.2908,0.0104114
895.7729,0.0110162
896.2550,0.0116397
896.7371,0.0123184
897.2192,0.0130947
897.7014,0.0139916
898.1835,0.014997
898.6656,0.0160804
899.1477,0.0172266
899.6298,0.018457
900.1119,0.0198103
900.5941,0.0212934
901.0762,0.0228466
901.5583,0.0243613
902.0404,0.0257488
902.5225,0.0270114
903.0046,0.0282548
903.4868,0.0296224
903.9689,0.0311916
904.4510,0.0329058
904.9331,0.0345915
905.4152,0.036053
905.8973,0.0371805
906.3795,0.0380045
906.8616,0.0386714
907.3437,0.0393654
907.8258,0.0402296
908.3079,0.0413245
908.7900,0.0426312
909.2722,0.0440825
909.7543,0.0455983
910.2364,0.0471102
910.7185,0.0485709
911.2006,0.0499541
911.6827,0.0512538
912.1649,0.0524866
912.6470,0.0536967
913.1291,0.0549547
913.6112,0.0563405
914.0933,0.0579107
914.5754,0.0596649
915.0576,0.0615314
915.5397,0.0633873
916.0218,0.0651046
916.5039,0.0665998
916.9860,0.0678574
917.4681,0.0689217
917.9503,0.0698678
918.4324,0.0707747
918.9145,0.0717133
919.3966,0.072745
919.8787,0.0739164
920.3608,0.0752464
920.8430,0.0767089
921.3251,0.0782292
921.8072,0.0797028
922.2893,0.0810353
922.7714,0.0821845
923.2535,0.0831795
923.7357,0.0841035
924.2178,0.0850453
924.6999,0.0860468
925.1820,0.0870791
925.6641,0.0880599
926.1462,0.0889028
926.6284,0.0895658
927.1105,0.0900704
927.5926,0.0904843
928.0747,0.0908857
928.5568,0.0913363
929.0389,0.0918777
929.5211,0.0925386
930.0032,0.093334
930.4853,0.094247
930.9674,0.095207
931.4495,0.0960902
931.9316,0.0967534
932.4138,0.0970868
932.8959,0.0970541
933.3780,0.0966965
933.8601,0.0961046
934.3422,0.0953818
934.8243,0.0946179
935.3065,0.0938818
935.7886,0.0932179
936.2707,0.0926386
936.7528,0.0921167
937.2349,0.0915922
937.7170,0.0910013
938.1992,0.0903153
938.6813,0.0895649
939.1634,0.0888298
939.6455,0.0882008
940.1276,0.087739
940.6097,0.087455
941.0919,0.0873138
941.5740,0.0872508
942.0561,0.0871864
942.5382,0.0870388
943.0203,0.086746
943.5024,0.0862992
943.9846,0.0857675
944.4667,0.0852847
944.9488,0.0849881
945.4309,0.0849365
945.9130,0.0850612
946.3951,0.0851912
946.8773,0.0851449
947.3594,0.0848284
947.8415,0.0842768
948.3236,0.0836134
948.8057,0.0829626
949.2878,0.0823822
949.7700,0.0818575
950.2521,0.0813509
950.7342,0.0808592
951.2163,0.0804345
951.6984,0.0801617
952.1805,0.0801232
952.6627,0.0803809
953.1448,0.0809792
953.6269,0.0819497
954.1090,0.0832976
954.5911,0.0849746
